MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
311073800,2019-05-08T16:47:36,38.98879,-75.21681,0.0,-177.6,144.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
338447000,2019-05-08T16:48:21,38.96918,-75.20021,0.0,48.5,147.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367645750,2019-05-08T16:44:48,39.00319,-75.02247,3.6,197.9,511.0,EVENING STAR,IMO8853013,WDH7195,30.0,,24.0,7.0,,,B
255805987,2019-05-08T16:45:21,39.28099,-75.35912,15.6,137.6,138.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
338312656,2019-05-08T16:46:06,39.42359,-75.50594,2.3,144.4,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
367317410,2019-05-08T16:46:39,39.00702,-74.99884,8.1,95.1,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
367459570,2019-05-08T16:48:27,39.225,-75.29733,11.2,-72.7,338.0,CORAL COAST,IMO7205087,WDF5120,31.0,0.0,34.0,9.0,3.9,52.0,B
255805987,2019-05-08T16:48:51,39.26967,-75.34585,15.7,138.2,139.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
367317410,2019-05-08T16:48:09,39.00694,-74.99442,8.2,91.9,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
367127000,2019-05-08T16:49:28,39.45731,-75.56006,14.9,-69.8,349.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,A
369222000,2019-05-08T16:48:34,39.39908,-75.49433,11.4,-91.6,319.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
369222000,2019-05-08T16:49:45,39.40192,-75.49766,11.4,-92.2,319.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
338312656,2019-05-08T16:49:35,39.42197,-75.50412,2.3,152.9,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
369235000,2019-05-08T16:50:03,38.98915,-75.21638,0.0,37.2,142.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
338191464,2019-05-08T16:51:00,39.36583,-75.44705,5.3,142.4,511.0,DAY DREAMER,,,37.0,,,,,,B
369222000,2019-05-08T16:51:04,39.40504,-75.50133,11.3,-92.3,318.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
367459570,2019-05-08T16:51:08,39.23267,-75.30167,11.0,-78.2,330.0,CORAL COAST,IMO7205087,WDF5120,31.0,0.0,34.0,9.0,3.9,52.0,B
367127000,2019-05-08T16:50:42,39.4623,-75.56122,14.7,-55.9,357.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
338019392,2019-05-08T16:51:08,39.277,-75.33236,5.7,129.5,511.0,NORTHSTAR 10,,,90.0,0.0,15.0,6.0,2.0,90.0,B
369235000,2019-05-08T16:51:53,38.98912,-75.21636,0.0,37.2,141.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367120230,2019-05-08T16:52:02,38.98881,-75.21582,0.0,-146.4,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
255805987,2019-05-08T16:52:08,39.25876,-75.33404,15.7,141.0,141.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
338233543,2019-05-08T16:48:43,39.20626,-75.07724,4.4,114.2,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
367539750,2019-05-08T16:52:02,38.99625,-74.99009,4.6,79.3,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
367645750,2019-05-08T16:52:18,39.00186,-75.01426,6.6,58.7,511.0,EVENING STAR,IMO8853013,WDH7195,30.0,,24.0,7.0,,,B
368051050,2019-05-08T16:49:05,39.21508,-75.29064,10.2,-72.9,338.0,,,,,0.0,,,,,B
240463000,2019-05-08T16:49:03,38.94393,-75.1745,0.0,-174.6,147.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
369222000,2019-05-08T16:52:45,39.40898,-75.50599,11.2,-92.3,319.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
368051050,2019-05-08T16:52:46,39.22453,-75.29593,10.0,-73.0,338.0,,,,,0.0,,,,,B
367127000,2019-05-08T16:52:24,39.4693,-75.56191,14.9,-52.5,358.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
366914210,2019-05-08T16:49:11,38.86422,-75.08438,12.0,34.2,41.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367490480,2019-05-08T16:49:18,39.0029,-75.01929,1.5,-172.0,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
369235000,2019-05-08T16:53:03,38.98913,-75.2164,0.0,37.2,141.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367470320,2019-05-08T16:49:37,39.00325,-75.01893,0.2,180.9,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
367120230,2019-05-08T16:53:12,38.98881,-75.21583,0.0,186.0,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
538004030,2019-05-08T16:53:14,38.9313,-75.16172,0.0,-163.1,161.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
367317410,2019-05-08T16:49:39,39.00722,-74.99011,7.9,85.1,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
366914210,2019-05-08T16:50:12,38.86703,-75.08201,12.1,33.0,40.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
338447000,2019-05-08T16:49:31,38.96921,-75.20019,0.0,48.5,147.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367490480,2019-05-08T16:50:48,39.00268,-75.01995,1.1,-151.8,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
338019392,2019-05-08T16:54:09,39.27392,-75.32762,5.8,128.6,511.0,NORTHSTAR 10,,,90.0,0.0,15.0,6.0,2.0,90.0,B
367127000,2019-05-08T16:53:31,39.47393,-75.5623,15.0,-53.6,356.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
367645750,2019-05-08T16:53:48,39.00328,-75.01142,6.0,57.6,511.0,EVENING STAR,IMO8853013,WDH7195,30.0,,24.0,7.0,,,B
368051050,2019-05-08T16:54:25,39.22873,-75.29837,10.0,-73.9,338.0,,,,,0.0,,,,,A
338447000,2019-05-08T16:50:42,38.96922,-75.20018,0.0,48.5,146.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
366914210,2019-05-08T16:51:13,38.86999,-75.0796,12.1,33.1,40.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
369235000,2019-05-08T16:54:53,38.98911,-75.2164,0.0,37.2,140.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
338233543,2019-05-08T16:51:12,39.20508,-75.07351,4.6,110.1,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
368051050,2019-05-08T16:55:35,39.23159,-75.30017,9.9,-79.4,329.0,,,,,0.0,,,,,A
311073800,2019-05-08T16:50:32,38.98877,-75.21683,0.0,-180.0,143.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
538006702,2019-05-08T16:51:30,38.96894,-75.20063,0.0,34.6,147.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367459570,2019-05-08T16:55:18,39.24283,-75.31183,11.2,-92.7,313.0,CORAL COAST,IMO7205087,WDF5120,31.0,0.0,34.0,9.0,3.9,52.0,B
367317410,2019-05-08T16:54:38,39.00566,-74.97844,6.3,101.7,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
338019392,2019-05-08T16:55:48,39.27232,-75.32491,5.8,126.0,511.0,NORTHSTAR 10,,,90.0,0.0,15.0,6.0,2.0,90.0,B
240463000,2019-05-08T16:52:04,38.94387,-75.17462,0.0,-189.6,145.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
338447000,2019-05-08T16:51:51,38.96921,-75.20022,0.0,48.5,146.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
338233543,2019-05-08T16:52:13,39.20468,-75.07226,0.9,102.3,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
367127000,2019-05-08T16:55:00,39.48015,-75.56279,15.1,-50.6,2.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
367470320,2019-05-08T16:52:37,39.00285,-75.01883,0.3,169.6,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
367127000,2019-05-08T16:56:31,39.48652,-75.56172,15.3,14.1,15.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
338447000,2019-05-08T16:53:01,38.96921,-75.20022,0.0,48.5,145.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
338312656,2019-05-08T16:53:05,39.4205,-75.50218,2.2,123.3,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
367645750,2019-05-08T16:55:48,39.00526,-75.00765,6.6,53.5,511.0,EVENING STAR,IMO8853013,WDH7195,30.0,,24.0,7.0,,,B
366914210,2019-05-08T16:55:51,38.88294,-75.06855,11.7,36.3,42.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367539750,2019-05-08T16:53:32,38.99641,-74.98755,4.6,89.1,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
338191464,2019-05-08T16:52:01,39.36472,-75.44588,5.2,139.9,511.0,DAY DREAMER,,,37.0,,,,,,B
255805987,2019-05-08T16:53:15,39.25497,-75.3301,15.7,141.2,142.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
338191464,2019-05-08T16:53:30,39.36326,-75.44432,3.7,138.3,511.0,DAY DREAMER,,,37.0,,,,,,B
311073800,2019-05-08T16:53:32,38.98875,-75.21683,0.0,-180.0,142.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
369222000,2019-05-08T16:57:34,39.42018,-75.51932,11.3,-92.1,320.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
367490480,2019-05-08T16:54:18,39.00297,-75.02056,0.1,-71.0,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
367317410,2019-05-08T16:57:39,39.00162,-74.97601,6.8,-180.5,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
338019392,2019-05-08T16:57:48,39.27034,-75.32152,6.0,127.4,511.0,NORTHSTAR 10,,,90.0,0.0,15.0,6.0,2.0,90.0,B
338233543,2019-05-08T16:53:44,39.20386,-75.07005,8.6,104.6,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
368051050,2019-05-08T16:58:15,39.23743,-75.30582,9.8,-92.4,316.0,,,,,0.0,,,,,B
367120230,2019-05-08T16:58:11,38.98879,-75.21586,0.1,173.5,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
538006702,2019-05-08T16:54:31,38.96892,-75.20066,0.0,34.6,146.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367539750,2019-05-08T16:54:33,38.99646,-74.98587,4.7,88.5,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
367127000,2019-05-08T16:58:42,39.49561,-75.55861,15.5,15.5,15.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
338447000,2019-05-08T16:54:11,38.96919,-75.20022,0.0,48.5,145.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
369235000,2019-05-08T16:57:53,38.98912,-75.21638,0.0,37.2,140.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367459570,2019-05-08T16:58:47,39.25067,-75.3215,11.2,-93.6,311.0,CORAL COAST,IMO7205087,WDF5120,31.0,0.0,34.0,9.0,3.9,52.0,B
338191464,2019-05-08T16:55:00,39.36199,-75.44293,4.3,138.4,511.0,DAY DREAMER,,,37.0,,,,,,B
367490480,2019-05-08T16:58:54,39.0019,-75.01887,0.9,193.1,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
255805987,2019-05-08T16:54:21,39.25122,-75.32623,15.8,141.0,142.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
367470320,2019-05-08T16:55:37,39.00245,-75.01885,0.8,-189.0,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
255805987,2019-05-08T16:55:27,39.24746,-75.3223,15.8,141.2,141.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
338447000,2019-05-08T16:55:21,38.9692,-75.20019,0.0,48.5,145.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
369235000,2019-05-08T16:59:22,38.98911,-75.21643,0.0,37.2,140.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367120230,2019-05-08T16:59:31,38.9888,-75.21585,0.1,-144.0,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
538004030,2019-05-08T16:56:16,38.93128,-75.16171,0.0,-177.0,159.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
338312656,2019-05-08T16:55:35,39.42067,-75.50268,1.5,-113.8,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
367645750,2019-05-08T16:57:19,39.00679,-75.0048,6.4,57.0,511.0,EVENING STAR,IMO8853013,WDH7195,30.0,,24.0,7.0,,,B
338447000,2019-05-08T16:56:32,38.96919,-75.20023,0.0,48.5,145.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
338191464,2019-05-08T16:56:01,39.36106,-75.44195,4.7,140.7,511.0,DAY DREAMER,,,37.0,,,,,,B
367539750,2019-05-08T16:56:03,38.99653,-74.98333,4.8,87.5,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
366914210,2019-05-08T16:57:02,38.88604,-75.06578,11.4,34.5,40.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
311073800,2019-05-08T16:56:34,38.98876,-75.21684,0.0,-180.0,142.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
369222000,2019-05-08T16:59:15,39.42411,-75.52392,11.3,-91.7,320.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
338191464,2019-05-08T16:57:30,39.35956,-75.44021,5.1,138.4,511.0,DAY DREAMER,,,37.0,,,,,,B
338312656,2019-05-08T16:57:35,39.42101,-75.50355,1.1,-120.6,511.0,SEA REGALIS,IMO0000000,,90.0,,8.0,2.0,,,B
255805987,2019-05-08T16:59:33,39.23393,-75.30723,15.6,138.2,140.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
538006702,2019-05-08T16:57:29,38.96891,-75.20069,0.0,34.6,146.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367539750,2019-05-08T16:58:03,38.99629,-74.98001,4.9,133.6,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
338447000,2019-05-08T16:57:42,38.96918,-75.20023,0.0,48.5,144.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367317410,2019-05-08T16:59:09,38.99907,-74.97795,7.5,182.3,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
367645750,2019-05-08T16:58:48,39.00776,-75.00158,6.5,79.4,511.0,EVENING STAR,IMO8853013,WDH7195,30.0,,24.0,7.0,,,B
338447000,2019-05-08T16:58:51,38.96918,-75.20024,0.0,48.5,144.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
338233543,2019-05-08T16:59:13,39.20384,-75.04585,13.6,101.4,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
366914210,2019-05-08T16:58:13,38.88908,-75.0631,11.7,34.5,40.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
368051050,2019-05-08T16:59:25,39.23982,-75.30857,10.0,-92.0,315.0,,,,,0.0,,,,,B
538004030,2019-05-08T16:59:14,38.93127,-75.16175,0.0,91.1,159.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
311073800,2019-05-08T16:59:36,38.98876,-75.21685,0.0,-180.0,141.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
366914210,2019-05-08T16:59:22,38.89204,-75.06055,11.7,33.7,41.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
240463000,2019-05-08T16:58:04,38.94375,-75.17478,0.0,-185.6,143.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367470320,2019-05-08T16:58:36,39.00203,-75.01901,0.6,178.3,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
338019392,2019-05-08T16:58:59,39.26915,-75.3195,6.1,127.9,511.0,NORTHSTAR 10,,,90.0,0.0,15.0,6.0,2.0,90.0,B
338191464,2019-05-08T16:59:00,39.35781,-75.43852,5.4,140.8,511.0,DAY DREAMER,,,37.0,,,,,,B
367539750,2019-05-08T16:59:32,38.994,-74.97927,6.9,170.6,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
367127000,2019-05-08T16:59:49,39.50029,-75.55695,15.6,15.3,15.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
367120230,2019-05-08T17:00:02,38.98879,-75.21585,0.1,144.3,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
255805987,2019-05-08T17:00:02,39.23234,-75.30546,15.7,139.0,139.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
366914210,2019-05-08T17:00:02,38.89381,-75.05898,11.1,34.8,40.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367459570,2019-05-08T16:59:48,39.253,-75.32433,11.6,-92.9,313.0,CORAL COAST,IMO7205087,WDF5120,31.0,0.0,34.0,9.0,3.9,52.0,B
369235000,2019-05-08T17:00:03,38.98911,-75.21638,0.0,37.2,140.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367539750,2019-05-08T17:00:02,38.99302,-74.97908,7.2,170.5,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
368051050,2019-05-08T17:00:06,39.24125,-75.31028,10.1,-92.2,317.0,,,,,0.0,,,,,B
367317410,2019-05-08T17:00:09,38.99693,-74.97808,7.8,181.7,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
338447000,2019-05-08T17:00:02,38.96918,-75.20027,0.0,48.5,144.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367459570,2019-05-08T17:00:08,39.25383,-75.32517,11.4,-91.9,313.0,CORAL COAST,IMO7205087,WDF5120,31.0,0.0,34.0,9.0,3.9,52.0,B
369222000,2019-05-08T17:00:04,39.42601,-75.52613,11.2,-92.0,319.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
338019392,2019-05-08T17:00:09,39.26797,-75.3175,6.0,127.0,511.0,NORTHSTAR 10,,,90.0,0.0,15.0,6.0,2.0,90.0,B
538006702,2019-05-08T17:00:30,38.9689,-75.20069,0.0,34.6,145.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
338233543,2019-05-08T17:00:48,39.20711,-75.0394,14.5,51.0,511.0,R/V JAMES W. JOSEPH,IMO0000000,JOSEPH,37.0,,14.0,6.0,,,B
367127000,2019-05-08T17:01:01,39.50531,-75.55517,15.3,14.9,15.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
367645750,2019-05-08T17:00:18,39.00794,-74.99837,5.5,83.2,511.0,EVENING STAR,IMO8853013,WDH7195,30.0,,24.0,7.0,,,B
240463000,2019-05-08T17:01:05,38.9437,-75.1749,0.0,-185.6,141.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367490480,2019-05-08T17:00:24,39.00161,-75.01897,0.6,201.0,511.0,EVA MARIE,IMO8969408,WDH3461,30.0,,26.0,7.0,,,B
338191464,2019-05-08T17:01:00,39.35554,-75.43608,5.3,138.4,511.0,DAY DREAMER,,,37.0,,,,,,B
255805987,2019-05-08T17:01:08,39.22861,-75.30137,15.8,143.5,149.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
367120230,2019-05-08T17:01:11,38.98879,-75.21587,0.0,-161.4,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
338447000,2019-05-08T17:01:11,38.96918,-75.20026,0.0,48.5,144.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
369222000,2019-05-08T17:01:15,39.42876,-75.52935,11.2,-91.4,321.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
366914210,2019-05-08T17:01:11,38.8968,-75.05631,11.2,34.7,39.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367127000,2019-05-08T17:00:00,39.50106,-75.55667,15.6,15.8,15.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
369235000,2019-05-08T17:01:13,38.98909,-75.2164,0.0,37.2,140.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367539750,2019-05-08T17:01:32,38.99004,-74.97827,7.4,169.0,511.0,ONNERED,,WDG4753,30.0,,18.0,6.0,,,B
368051050,2019-05-08T17:01:15,39.2436,-75.31307,10.1,-94.3,314.0,,,,,0.0,,,,,B
367459570,2019-05-08T17:01:18,39.25667,-75.3285,11.4,-93.6,313.0,CORAL COAST,IMO7205087,WDF5120,31.0,0.0,34.0,9.0,3.9,52.0,B
338019392,2019-05-08T17:01:18,39.26675,-75.31549,5.8,129.2,511.0,NORTHSTAR 10,,,90.0,0.0,15.0,6.0,2.0,90.0,B
367645750,2019-05-08T17:01:48,39.00806,-74.99546,5.5,85.7,511.0,EVENING STAR,IMO8853013,WDH7195,30.0,,24.0,7.0,,,B
367470320,2019-05-08T17:01:37,39.00155,-75.0192,0.4,-179.8,511.0,CHARISMA,,WDF6070,30.0,,13.0,,,,B
367120230,2019-05-08T17:02:12,38.98879,-75.21587,0.0,-203.8,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
538004030,2019-05-08T17:02:17,38.93127,-75.16169,0.0,94.2,158.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
255805987,2019-05-08T17:02:14,39.22437,-75.29847,15.6,156.0,157.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
369235000,2019-05-08T17:02:22,38.98908,-75.21642,0.0,37.2,140.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
368051050,2019-05-08T17:02:25,39.24596,-75.31601,10.1,-93.0,314.0,,,,,0.0,,,,,B
338447000,2019-05-08T17:02:12,38.96918,-75.20028,0.0,48.5,144.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
366914210,2019-05-08T17:02:22,38.89983,-75.05364,11.2,34.5,40.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367317410,2019-05-08T17:01:39,38.9938,-74.97744,7.7,151.9,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
369222000,2019-05-08T17:02:34,39.43183,-75.53287,11.0,-91.1,321.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
367459570,2019-05-08T17:02:29,39.25933,-75.33183,11.3,-92.2,313.0,CORAL COAST,IMO7205087,WDF5120,31.0,0.0,34.0,9.0,3.9,52.0,B
338191464,2019-05-08T17:02:31,39.35388,-75.4341,5.3,135.3,511.0,DAY DREAMER,,,37.0,,,,,,B
367127000,2019-05-08T17:02:06,39.5097,-75.55356,14.6,16.2,16.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
311073800,2019-05-08T17:02:33,38.98875,-75.21686,0.0,-173.6,141.0,EURO,IMO9567702,C6AA5,84.0,1.0,274.0,48.0,-11.5,84.0,A
367317410,2019-05-08T17:03:09,38.9912,-74.97523,7.3,142.4,511.0,OPPORTUNE,,WDD9868,30.0,,16.0,5.0,,,B
338447000,2019-05-08T17:03:21,38.96919,-75.20026,0.0,48.5,144.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367120230,2019-05-08T17:03:22,38.98878,-75.21588,0.0,22.9,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
255805987,2019-05-08T17:03:21,39.21996,-75.2961,15.6,158.3,154.0,WIDUKIND,IMO9252735,CQIK7,70.0,0.0,220.0,32.0,12.2,71.0,A
367645750,2019-05-08T17:03:18,39.00811,-74.99269,3.9,91.8,511.0,EVENING STAR,IMO8853013,WDH7195,30.0,,24.0,7.0,,,B
367127000,2019-05-08T17:03:13,39.51382,-75.55196,14.1,17.8,15.0,HOUSTON,IMO8220761,KCDK,80.0,0.0,187.0,27.0,11.0,,B
366914210,2019-05-08T17:03:31,38.90282,-75.05094,11.5,35.0,41.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
338019392,2019-05-08T17:03:38,39.2644,-75.31172,5.9,128.8,511.0,NORTHSTAR 10,,,90.0,0.0,15.0,6.0,2.0,90.0,B
369235000,2019-05-08T17:03:31,38.9891,-75.2164,0.0,37.2,140.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
369222000,2019-05-08T17:03:45,39.43461,-75.536,11.1,-90.5,322.0,LIBERTY PASSION,IMO9777888,WLPI,70.0,0.0,,,,,B
367120230,2019-05-08T17:04:31,38.98877,-75.21589,0.1,194.9,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
