MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TranscieverClass
367090580,2019-05-09T00:16:16,38.95053,-75.23164,22.4,81.6,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
368058330,2019-05-09T00:14:58,39.29856,-75.37978,4.0,-81.8,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
240463000,2019-05-09T00:16:04,38.94072,-75.17515,0.0,-91.6,59.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
369235000,2019-05-09T00:17:09,38.938,-75.1791,5.0,-93.3,324.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
249208000,2019-05-09T00:15:56,39.43362,-75.53619,16.5,138.2,138.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
249208000,2019-05-09T00:17:25,39.42858,-75.53037,16.3,138.0,139.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
311073800,2019-05-09T00:15:58,38.90804,-75.15228,10.2,144.0,143.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
368058330,2019-05-09T00:16:07,39.29962,-75.38079,4.0,-89.8,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
367006540,2019-05-09T00:16:28,39.47237,-75.56319,11.4,175.7,173.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
357092000,2019-05-09T00:16:33,38.86858,-75.11379,0.5,1.1,96.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,1.0,179.0,28.0,10.1,,A
371361000,2019-05-09T00:17:49,38.95377,-75.17975,0.5,-66.6,265.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,0.0,238.0,42.0,14.8,80.0,B
338447000,2019-05-09T00:17:52,39.21095,-75.28854,9.6,-71.0,337.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
370299000,2019-05-09T00:18:13,39.39563,-75.49028,12.7,-90.6,320.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
311073800,2019-05-09T00:17:58,38.90329,-75.14785,10.7,146.7,141.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
371361000,2019-05-09T00:15:58,38.9532,-75.17963,0.3,-59.6,276.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,0.0,238.0,42.0,14.8,80.0,B
367006540,2019-05-09T00:18:18,39.4665,-75.56231,11.5,170.8,168.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
367090580,2019-05-09T00:18:18,38.95251,-75.2157,22.2,81.8,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
366914210,2019-05-09T00:17:02,38.85796,-75.08835,11.8,33.2,40.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
538004030,2019-05-09T00:17:16,38.92894,-75.16366,0.1,-56.0,98.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
368058330,2019-05-09T00:17:18,39.30064,-75.38194,4.2,-92.4,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
311000546,2019-05-09T00:18:48,38.9147,-75.15148,0.0,24.3,117.0,,,,,1.0,,,,,A
538006702,2019-05-09T00:18:33,38.96793,-75.20043,0.2,35.4,127.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
371361000,2019-05-09T00:18:58,38.95407,-75.17988,0.5,-70.6,260.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,0.0,238.0,42.0,14.8,80.0,B
367120230,2019-05-09T00:17:31,38.938,-75.17852,4.8,-89.4,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
369235000,2019-05-09T00:18:49,38.93985,-75.18088,5.9,-83.9,326.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
366914210,2019-05-09T00:18:12,38.86117,-75.08559,12.1,34.1,40.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
311073800,2019-05-09T00:19:57,38.89861,-75.14303,10.9,143.5,138.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
367006540,2019-05-09T00:20:18,39.46022,-75.56078,11.5,170.1,166.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
249208000,2019-05-09T00:18:32,39.42488,-75.52607,16.2,138.6,139.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
368058330,2019-05-09T00:18:39,39.3018,-75.38339,4.2,-94.2,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
366914210,2019-05-09T00:19:51,38.86587,-75.08181,11.6,33.7,43.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
240463000,2019-05-09T00:19:03,38.94123,-75.17547,0.0,-70.6,73.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
338447000,2019-05-09T00:19:02,39.21384,-75.28998,9.6,-72.2,332.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367120230,2019-05-09T00:19:52,38.94064,-75.18112,6.5,-88.4,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
538004030,2019-05-09T00:20:17,38.92923,-75.16368,0.1,-55.9,105.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
368058330,2019-05-09T00:19:47,39.30275,-75.38463,4.3,-95.5,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
370299000,2019-05-09T00:19:23,39.3987,-75.49355,12.6,-89.6,321.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
357092000,2019-05-09T00:19:33,38.86916,-75.11452,1.0,-107.3,127.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,1.0,179.0,28.0,10.1,,A
249208000,2019-05-09T00:20:07,39.41946,-75.51989,16.2,138.8,138.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
367120230,2019-05-09T00:18:41,38.9392,-75.17958,4.7,-90.1,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
338447000,2019-05-09T00:20:11,39.21658,-75.2917,9.5,-74.1,335.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
369235000,2019-05-09T00:20:49,38.9433,-75.1839,8.5,-84.9,324.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
371361000,2019-05-09T00:20:49,38.95448,-75.1801,0.4,-72.6,253.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,0.0,238.0,42.0,14.8,80.0,B
367090580,2019-05-09T00:20:50,38.95436,-75.19558,22.7,84.0,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
370299000,2019-05-09T00:21:13,39.4038,-75.49887,12.6,-88.6,321.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
249208000,2019-05-09T00:21:25,39.41508,-75.51488,16.2,137.9,137.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
311073800,2019-05-09T00:21:28,38.89526,-75.13889,10.9,130.5,130.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
311000546,2019-05-09T00:21:48,38.91478,-75.15139,0.0,16.9,118.0,,,,,1.0,,,,,A
368058330,2019-05-09T00:21:47,39.30448,-75.3868,4.4,-91.8,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
367090580,2019-05-09T00:22:02,38.9553,-75.18594,22.7,84.1,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
367120230,2019-05-09T00:21:01,38.94235,-75.1827,7.0,-81.5,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
366914210,2019-05-09T00:22:21,38.87263,-75.07565,12.0,36.6,47.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367006540,2019-05-09T00:22:39,39.45344,-75.55733,11.1,149.1,142.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
367090580,2019-05-09T00:23:20,38.95519,-75.17999,11.4,188.3,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
368058330,2019-05-09T00:23:08,39.3057,-75.38815,4.4,-89.4,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
538006702,2019-05-09T00:21:32,38.96808,-75.20029,0.1,36.0,131.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367120230,2019-05-09T00:23:20,38.94711,-75.18707,10.8,-88.9,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
338447000,2019-05-09T00:21:21,39.21942,-75.29324,9.4,-76.7,329.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
357092000,2019-05-09T00:23:25,38.86949,-75.11547,0.8,-111.9,139.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,0.0,179.0,28.0,10.1,,B
240463000,2019-05-09T00:22:03,38.94177,-75.17558,0.1,-55.6,86.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
249208000,2019-05-09T00:23:49,39.40706,-75.50548,16.3,137.2,137.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
370299000,2019-05-09T00:22:24,39.40705,-75.5023,12.5,-91.6,318.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
338447000,2019-05-09T00:22:30,39.22207,-75.29506,9.4,-74.3,333.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367006540,2019-05-09T00:24:09,39.44974,-75.55377,11.1,142.4,140.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
311073800,2019-05-09T00:24:28,38.88947,-75.12971,10.8,121.3,120.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
369235000,2019-05-09T00:21:59,38.94571,-75.18608,9.5,-85.3,322.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
357092000,2019-05-09T00:24:35,38.86963,-75.11576,0.9,-109.0,142.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,0.0,179.0,28.0,10.1,,B
368058330,2019-05-09T00:24:38,39.30715,-75.38964,4.4,-88.8,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
311073800,2019-05-09T00:22:39,38.89296,-75.1354,11.1,130.7,130.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
366914210,2019-05-09T00:24:12,38.87755,-75.07097,12.2,35.9,46.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
538004030,2019-05-09T00:23:17,38.92948,-75.16366,0.1,4.6,109.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
369235000,2019-05-09T00:23:11,38.94835,-75.18862,9.9,-88.2,319.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
370299000,2019-05-09T00:23:34,39.40992,-75.50577,12.5,-94.6,315.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
371361000,2019-05-09T00:23:51,38.9553,-75.18062,0.2,-81.6,228.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
367006540,2019-05-09T00:25:58,39.44537,-75.54917,11.3,140.2,138.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
367120230,2019-05-09T00:26:20,38.95307,-75.19346,6.6,-90.7,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
249208000,2019-05-09T00:26:31,39.39804,-75.49475,16.4,137.3,136.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
369235000,2019-05-09T00:24:20,38.95055,-75.19096,8.5,-89.5,317.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
369235000,2019-05-09T00:26:20,38.95378,-75.19483,7.8,-89.9,343.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,A
357092000,2019-05-09T00:26:25,38.86957,-75.1162,0.7,-176.9,132.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,0.0,179.0,28.0,10.1,,B
370299000,2019-05-09T00:24:43,39.41273,-75.50933,12.5,-94.6,316.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
538006702,2019-05-09T00:24:33,38.96816,-75.20022,0.1,36.0,133.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
311000546,2019-05-09T00:24:48,38.9149,-75.15134,0.2,8.1,117.0,,,,,1.0,,,,,A
338447000,2019-05-09T00:24:52,39.22768,-75.2985,9.5,-73.4,330.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
240463000,2019-05-09T00:25:04,38.9423,-75.17555,0.0,6.0,99.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
249208000,2019-05-09T00:25:13,39.40239,-75.49991,16.3,136.7,136.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
366914210,2019-05-09T00:25:23,38.88067,-75.06804,11.8,36.7,46.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
367090580,2019-05-09T00:25:32,38.95557,-75.18162,0.4,-165.2,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
338447000,2019-05-09T00:23:41,39.22488,-75.29675,9.4,-77.1,331.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367090580,2019-05-09T00:27:44,38.95594,-75.18197,0.8,-90.5,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
357092000,2019-05-09T00:27:35,38.86936,-75.11632,0.7,194.6,119.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,0.0,179.0,28.0,10.1,,B
370299000,2019-05-09T00:27:24,39.41958,-75.51788,12.7,-92.6,318.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
311073800,2019-05-09T00:25:38,38.88768,-75.12586,10.7,115.8,115.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
367006540,2019-05-09T00:27:58,39.44056,-75.54382,11.2,138.7,138.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
368058330,2019-05-09T00:28:08,39.31054,-75.3933,4.6,-88.4,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
538004030,2019-05-09T00:26:17,38.92968,-75.16358,0.1,8.1,112.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
338447000,2019-05-09T00:26:02,39.23036,-75.30039,9.4,-82.3,320.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
311073800,2019-05-09T00:27:58,38.88504,-75.11766,10.3,102.4,100.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
366914210,2019-05-09T00:26:32,38.88374,-75.06512,12.1,36.9,47.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
249208000,2019-05-09T00:29:07,39.38923,-75.48433,16.4,137.5,137.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
357092000,2019-05-09T00:29:15,38.86902,-75.11616,0.9,140.6,93.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,0.0,179.0,28.0,10.1,,B
370299000,2019-05-09T00:29:23,39.42482,-75.52388,12.8,-91.6,318.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
371361000,2019-05-09T00:26:51,38.95595,-75.18117,0.5,-86.6,210.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
338447000,2019-05-09T00:27:11,39.23267,-75.30281,9.3,-90.8,321.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
366914210,2019-05-09T00:27:41,38.88685,-75.06213,12.4,35.8,46.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
538006702,2019-05-09T00:27:33,38.96823,-75.20012,0.0,36.0,135.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
367120230,2019-05-09T00:27:32,38.95495,-75.19518,6.6,-77.9,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
311073800,2019-05-09T00:29:28,38.88437,-75.11213,10.2,99.1,100.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
369235000,2019-05-09T00:29:39,38.95846,-75.19422,3.5,54.5,77.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
311000546,2019-05-09T00:27:48,38.91504,-75.15123,0.2,27.6,117.0,,,,,1.0,,,,,A
240463000,2019-05-09T00:28:03,38.94273,-75.17543,0.0,16.0,110.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
368058330,2019-05-09T00:25:49,39.30831,-75.39087,4.5,-89.7,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
367120230,2019-05-09T00:28:41,38.9568,-75.19544,4.5,14.4,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
357092000,2019-05-09T00:30:35,38.86899,-75.11573,1.1,67.5,76.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,0.0,179.0,28.0,10.1,,B
338447000,2019-05-09T00:28:21,39.23508,-75.30513,9.3,-86.4,318.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
369235000,2019-05-09T00:28:03,38.95695,-75.19576,5.9,15.2,51.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,A
249208000,2019-05-09T00:30:38,39.3841,-75.47853,16.4,139.0,138.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
370299000,2019-05-09T00:30:33,39.42787,-75.52733,12.8,-91.6,318.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
311073800,2019-05-09T00:30:49,38.88402,-75.10727,10.1,91.5,87.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
311000546,2019-05-09T00:30:48,38.91519,-75.15104,0.0,37.3,120.0,,,,,1.0,,,,,A
240463000,2019-05-09T00:31:03,38.94303,-75.17527,0.0,30.0,117.0,BOUBOULINA,IMO9298753,SZIS,80.0,1.0,274.0,50.0,17.0,80.0,A
367006540,2019-05-09T00:28:59,39.43824,-75.54111,11.2,138.3,138.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
538004030,2019-05-09T00:29:13,38.92987,-75.16348,0.1,27.9,114.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
369235000,2019-05-09T00:31:20,38.95909,-75.19264,2.3,67.9,77.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367090580,2019-05-09T00:28:50,38.95609,-75.18221,0.8,-134.1,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
338447000,2019-05-09T00:29:32,39.23737,-75.3077,9.3,-93.8,317.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
371361000,2019-05-09T00:29:52,38.95653,-75.18173,0.5,-90.6,195.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
367120230,2019-05-09T00:29:42,38.95778,-75.19477,4.1,38.1,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
367090580,2019-05-09T00:30:01,38.95624,-75.18242,0.6,-93.6,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
538006702,2019-05-09T00:30:32,38.96825,-75.20002,0.0,36.0,135.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
338447000,2019-05-09T00:30:42,39.23965,-75.31024,9.3,-88.5,318.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
367120230,2019-05-09T00:30:52,38.95863,-75.1924,7.8,67.2,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
366914210,2019-05-09T00:31:12,38.89679,-75.05362,12.2,34.7,47.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
368058330,2019-05-09T00:30:47,39.31337,-75.39573,4.5,-86.0,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
366914210,2019-05-09T00:28:52,38.89017,-75.05921,12.2,33.7,44.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
366914210,2019-05-09T00:30:03,38.89352,-75.05642,12.6,32.7,45.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
357092000,2019-05-09T00:31:54,38.86931,-75.11521,1.6,50.8,75.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,0.0,179.0,28.0,10.1,,B
367006540,2019-05-09T00:31:59,39.43126,-75.53319,11.2,139.8,138.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
367090580,2019-05-09T00:31:10,38.95643,-75.18259,0.7,-91.5,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
311073800,2019-05-09T00:32:28,38.88463,-75.10141,10.0,77.5,72.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
370299000,2019-05-09T00:32:23,39.43288,-75.53305,12.9,-92.6,317.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
367006540,2019-05-09T00:33:09,39.42852,-75.53012,11.0,138.4,137.0,RHEA I BOUCHARD,IMO8117964,WRQ4509,31.0,0.0,34.0,10.0,4.5,,B
368058330,2019-05-09T00:32:57,39.31571,-75.39766,4.7,-79.0,511.0,PURPLE  HAYS,,WDC9127,52.0,0.0,24.0,8.0,3.0,52.0,B
249208000,2019-05-09T00:33:19,39.37494,-75.46825,16.2,138.3,138.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
369235000,2019-05-09T00:32:39,38.95947,-75.19174,2.3,51.7,80.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
311073800,2019-05-09T00:33:37,38.88587,-75.09765,9.8,64.1,74.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
357092000,2019-05-09T00:33:15,38.86972,-75.11444,2.1,57.6,75.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,0.0,179.0,28.0,10.1,,B
370299000,2019-05-09T00:33:43,39.43642,-75.53722,12.9,-92.6,317.0,MORNING CAMILLA,IMO9477919,H3LJ,70.0,0.0,199.0,32.0,10.0,70.0,B
311000546,2019-05-09T00:33:48,38.91533,-75.15084,0.0,43.9,124.0,,,,,1.0,,,,,A
367120230,2019-05-09T00:34:01,38.95972,-75.18993,1.8,67.5,511.0,SONIE,IMO9373723,WDD2812,31.0,0.0,24.0,9.0,4.0,52.0,B
367090580,2019-05-09T00:33:38,38.95591,-75.18778,24.2,-148.5,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,A
366914210,2019-05-09T00:34:01,38.90471,-75.04639,12.1,36.8,46.0,DELAWARE,IMO8990304,WYU8553,60.0,0.0,91.0,20.0,,,B
369235000,2019-05-09T00:34:20,38.96009,-75.19062,2.2,56.7,97.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
357092000,2019-05-09T00:34:54,38.87033,-75.11304,3.2,64.0,75.0,LAVIEEN ROSE,IMO9700562,3FKN,70.0,0.0,179.0,28.0,10.1,,B
367090580,2019-05-09T00:34:58,38.95506,-75.19902,24.0,-142.7,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
249208000,2019-05-09T00:34:43,39.37025,-75.46287,16.1,138.0,138.0,JS INEOS INSPIRATION,IMO9685451,9HA4150,80.0,0.0,180.0,,,,B
538004030,2019-05-09T00:32:14,38.92999,-75.16333,0.1,38.1,117.0,FRIO,IMO9596985,V7UU3,80.0,1.0,274.0,48.0,17.1,89.0,A
371361000,2019-05-09T00:32:51,38.95702,-75.18233,0.4,-97.6,180.0,PACIFIC DAWN,IMO9307140,3ECJ9,80.0,1.0,238.0,42.0,14.8,80.0,A
311073800,2019-05-09T00:35:28,38.88775,-75.09135,10.3,73.7,75.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,B
338447000,2019-05-09T00:35:32,39.24934,-75.32107,9.7,-91.9,317.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
338447000,2019-05-09T00:31:52,39.24193,-75.31284,9.4,-91.1,318.0,OSG HORIZON,IMO9436549,WDF6180,31.0,0.0,46.0,15.0,6.5,57.0,B
538006702,2019-05-09T00:33:35,38.9683,-75.19991,0.1,36.0,136.0,NAMSEN,IMO9761528,V7QJ6,80.0,1.0,,,,,A
369235000,2019-05-09T00:36:20,38.96061,-75.18966,1.3,52.3,119.0,OSG VISION,IMO9436537,WDF2493,31.0,0.0,46.0,15.0,6.5,57.0,B
367090580,2019-05-09T00:36:12,38.95459,-75.20952,24.7,-136.5,511.0,BIG STONE 5,,WSE3119,60.0,0.0,15.0,4.0,,50.0,B
311073800,2019-05-09T00:36:39,38.88891,-75.08718,9.8,56.5,43.0,EURO,IMO9567702,C6AA5,84.0,0.0,274.0,48.0,-11.5,84.0,A
